date,Steps,is_holiday,day_of_week,is_weekend,month,day_in_month
2020-06-05,12247,False,4,False,6,5
2020-06-06,4792,False,5,True,6,6
2020-06-07,2821,False,6,True,6,7
2020-06-08,5125,True,0,False,6,8
2020-06-09,23124,False,1,False,6,9
2020-06-10,7115,False,2,False,6,10
2020-06-11,11746,False,3,False,6,11
2020-06-12,7552,False,4,False,6,12
2020-06-13,3584,False,5,True,6,13
2020-06-14,3524,False,6,True,6,14
2020-06-15,12628,False,0,False,6,15
2020-06-16,5904,False,1,False,6,16
2020-06-17,6223,False,2,False,6,17
2020-06-18,7802,False,3,False,6,18
2020-06-19,11090,False,4,False,6,19
2020-06-20,8290,False,5,True,6,20
2020-06-21,4293,False,6,True,6,21
2020-06-22,2381,False,0,False,6,22
2020-06-23,9820,False,1,False,6,23
2020-06-24,7013,False,2,False,6,24
2020-06-25,11923,False,3,False,6,25
2020-06-26,9980,False,4,False,6,26
2020-06-27,16054,False,5,True,6,27
2020-06-28,10540,False,6,True,6,28
2020-06-29,6423,False,0,False,6,29
2020-06-30,9233,False,1,False,6,30
2020-07-01,7443,False,2,False,7,1
2020-07-02,7078,False,3,False,7,2
2020-07-03,4803,False,4,False,7,3
2020-07-04,7237,False,5,True,7,4
2020-07-05,5956,False,6,True,7,5
2020-07-06,9033,False,0,False,7,6
2020-07-07,3582,False,1,False,7,7
2020-07-08,10149,False,2,False,7,8
2020-07-09,10750,False,3,False,7,9
2020-07-10,3097,False,4,False,7,10
2020-07-11,6378,False,5,True,7,11
2020-07-12,4930,False,6,True,7,12
2020-07-13,14458,False,0,False,7,13
2020-07-14,16285,False,1,False,7,14
2020-07-15,10999,False,2,False,7,15
2020-07-16,11190,False,3,False,7,16
2020-07-17,11827,False,4,False,7,17
2020-07-18,5525,False,5,True,7,18
2020-07-19,18679,False,6,True,7,19
2020-07-20,12658,False,0,False,7,20
2020-07-21,22471,False,1,False,7,21
2020-07-22,13826,False,2,False,7,22
2020-07-23,11807,False,3,False,7,23
2020-07-24,11223,False,4,False,7,24
2020-07-25,7976,False,5,True,7,25
2020-07-26,6248,False,6,True,7,26
2020-07-27,5375,False,0,False,7,27
2020-07-28,4613,False,1,False,7,28
2020-07-29,10038,False,2,False,7,29
2020-07-30,17088,False,3,False,7,30
2020-07-31,7969,False,4,False,7,31
2020-08-01,7547,False,5,True,8,1
2020-08-02,7866,False,6,True,8,2
2020-08-03,7335,False,0,False,8,3
2020-08-04,7034,False,1,False,8,4
2020-08-05,5535,False,2,False,8,5
2020-08-06,5696,False,3,False,8,6
2020-08-07,6732,False,4,False,8,7
2020-08-08,4701,False,5,True,8,8
2020-08-09,3948,False,6,True,8,9
2020-08-10,12302,False,0,False,8,10
2020-08-11,14172,False,1,False,8,11
2020-08-12,18960,False,2,False,8,12
2020-08-13,6049,False,3,False,8,13
2020-08-14,10813,False,4,False,8,14
2020-08-15,4491,True,5,True,8,15
2020-08-16,13994,False,6,True,8,16
2020-08-17,11403,False,0,False,8,17
2020-08-18,10211,False,1,False,8,18
2020-08-19,11943,False,2,False,8,19
2020-08-20,9102,False,3,False,8,20
2020-08-21,13419,False,4,False,8,21
2020-08-22,5438,False,5,True,8,22
