date,Steps,is_holiday,day_of_week,is_weekend,month,day_in_month
2020-04-13,5437,False,0,False,4,13
2020-04-14,1729,False,1,False,4,14
2020-04-15,262,False,2,False,4,15
2020-04-16,742,False,3,False,4,16
2020-04-17,484,False,4,False,4,17
2020-04-18,2137,False,5,True,4,18
2020-04-19,1045,False,6,True,4,19
2020-04-20,814,True,0,False,4,20
2020-04-21,880,False,1,False,4,21
2020-04-22,1263,False,2,False,4,22
2020-04-23,2181,False,3,False,4,23
2020-04-24,593,False,4,False,4,24
2020-04-25,732,False,5,True,4,25
2020-04-26,1205,False,6,True,4,26
2020-04-27,1498,False,0,False,4,27
2020-04-28,1115,False,1,False,4,28
2020-04-29,1176,False,2,False,4,29
2020-04-30,794,False,3,False,4,30
2020-05-01,2889,True,4,False,5,1
2020-05-02,2264,False,5,True,5,2
2020-05-03,452,False,6,True,5,3
2020-05-04,1086,False,0,False,5,4
2020-05-05,1027,False,1,False,5,5
2020-05-06,1593,False,2,False,5,6
2020-05-07,949,False,3,False,5,7
2020-05-08,2430,False,4,False,5,8
2020-05-09,828,False,5,True,5,9
2020-05-10,1285,False,6,True,5,10
2020-05-11,1167,False,0,False,5,11
2020-05-12,1182,False,1,False,5,12
2020-05-13,1114,False,2,False,5,13
2020-05-14,1152,False,3,False,5,14
2020-05-15,6169,False,4,False,5,15
2020-05-16,1142,False,5,True,5,16
2020-05-17,8264,False,6,True,5,17
2020-05-18,509,False,0,False,5,18
2020-05-19,774,False,1,False,5,19
2020-05-20,1046,False,2,False,5,20
2020-05-21,7175,False,3,False,5,21
2020-05-22,7725,False,4,False,5,22
2020-05-23,1650,False,5,True,5,23
2020-05-24,10763,False,6,True,5,24
2020-05-25,6890,False,0,False,5,25
2020-05-26,556,False,1,False,5,26
2020-05-27,0,False,2,False,5,27
2020-05-28,2476,False,3,False,5,28
2020-05-29,1178,False,4,False,5,29
2020-05-30,182,False,5,True,5,30
2020-05-31,1085,False,6,True,5,31
2020-06-01,293,False,0,False,6,1
2020-06-02,5926,False,1,False,6,2
2020-06-03,5928,False,2,False,6,3
2020-06-04,530,False,3,False,6,4
2020-06-05,471,False,4,False,6,5
2020-06-06,198,False,5,True,6,6
2020-06-07,323,False,6,True,6,7
2020-06-08,882,True,0,False,6,8
2020-06-09,5181,False,1,False,6,9
2020-06-10,500,False,2,False,6,10
2020-06-11,754,False,3,False,6,11
2020-06-12,1480,False,4,False,6,12
2020-06-13,8301,False,5,True,6,13
2020-06-14,1376,False,6,True,6,14
2020-06-15,6838,False,0,False,6,15
2020-06-16,4663,False,1,False,6,16
2020-06-17,697,False,2,False,6,17
2020-06-18,7054,False,3,False,6,18
2020-06-19,2015,False,4,False,6,19
2020-06-20,759,False,5,True,6,20
2020-06-21,0,False,6,True,6,21
2020-06-22,0,False,0,False,6,22
2020-06-23,332,False,1,False,6,23
2020-06-24,961,False,2,False,6,24
2020-06-25,5514,False,3,False,6,25
2020-06-26,13406,False,4,False,6,26
2020-06-27,223,False,5,True,6,27
2020-06-28,362,False,6,True,6,28
2020-06-29,1765,False,0,False,6,29
2020-06-30,654,False,1,False,6,30
2020-07-01,12724,False,2,False,7,1
2020-07-02,3988,False,3,False,7,2
2020-07-03,5730,False,4,False,7,3
2020-07-04,22865,False,5,True,7,4
2020-07-05,1013,False,6,True,7,5
2020-07-06,4359,False,0,False,7,6
2020-07-07,200,False,1,False,7,7
2020-07-08,686,False,2,False,7,8
2020-07-09,8643,False,3,False,7,9
2020-07-10,1859,False,4,False,7,10
2020-07-11,1368,False,5,True,7,11
2020-07-12,4707,False,6,True,7,12
2020-07-13,538,False,0,False,7,13
2020-07-14,305,False,1,False,7,14
2020-07-15,1158,False,2,False,7,15
2020-07-16,232,False,3,False,7,16
2020-07-17,1022,False,4,False,7,17
2020-07-18,252,False,5,True,7,18
2020-07-19,1336,False,6,True,7,19
2020-07-20,1485,False,0,False,7,20
2020-07-21,9896,False,1,False,7,21
2020-07-22,2150,False,2,False,7,22
2020-07-23,249,False,3,False,7,23
2020-07-24,2794,False,4,False,7,24
2020-07-25,859,False,5,True,7,25
2020-07-26,3585,False,6,True,7,26
2020-07-27,6509,False,0,False,7,27
2020-07-28,8587,False,1,False,7,28
2020-07-29,3675,False,2,False,7,29
2020-07-30,7064,False,3,False,7,30
2020-07-31,0,False,4,False,7,31
2020-08-01,12198,False,5,True,8,1
2020-08-02,1178,False,6,True,8,2
2020-08-03,750,False,0,False,8,3
2020-08-04,418,False,1,False,8,4
2020-08-05,1060,False,2,False,8,5
2020-08-06,7003,False,3,False,8,6
2020-08-07,983,False,4,False,8,7
2020-08-08,6288,False,5,True,8,8
2020-08-09,503,False,6,True,8,9
2020-08-10,216,False,0,False,8,10
2020-08-11,11041,False,1,False,8,11
2020-08-12,4691,False,2,False,8,12
2020-08-13,636,False,3,False,8,13
2020-08-14,4800,False,4,False,8,14
2020-08-15,0,True,5,True,8,15
2020-08-16,11331,False,6,True,8,16
2020-08-17,4208,False,0,False,8,17
2020-08-18,4327,False,1,False,8,18
2020-08-19,7753,False,2,False,8,19
2020-08-20,10322,False,3,False,8,20
2020-08-21,339,False,4,False,8,21
2020-08-22,3524,False,5,True,8,22
2020-08-23,8641,False,6,True,8,23
2020-08-24,16002,False,0,False,8,24
2020-08-25,1961,False,1,False,8,25
