date,Steps
2018-10-23,1268
2018-10-24,58464
2018-11-15,2032
2018-11-16,4738
2018-11-17,6736
2018-11-18,5104
2018-11-19,1253
2018-11-20,2457
2018-11-21,3098
2018-11-22,1061
2018-11-23,5998
2018-11-24,1246
2018-11-25,171
2018-11-26,3103
2018-11-27,2250
2018-11-28,4445
2018-11-29,3344
2018-11-30,2812
2018-12-01,3834
2018-12-02,20
2018-12-03,2145
2018-12-04,4367
2018-12-05,2960
2018-12-06,2190
2018-12-07,1570
2018-12-08,2463
2018-12-09,1989
2018-12-10,1103
2018-12-11,3917
2018-12-12,3142
2018-12-13,2450
2018-12-14,2594
2018-12-15,4736
2018-12-16,3981
2018-12-17,2117
2018-12-18,607
2018-12-19,1819
2018-12-20,5801
2018-12-21,2154
2018-12-22,1320
2018-12-23,1173
2018-12-24,1013
2018-12-25,935
2018-12-26,4125
2018-12-27,1040
2018-12-28,936
2018-12-29,8587
2018-12-30,4593
2018-12-31,2352
2019-01-01,700
2019-01-02,2700
2019-01-03,7581
2019-01-04,5289
2019-01-05,3586
2019-01-06,1488
2019-01-07,1270
2019-01-08,4315
2019-01-09,4575
2019-01-10,3124
2019-01-11,1900
2019-01-12,3197
2019-01-13,3017
2019-01-14,2358
2019-01-15,1486
2019-01-16,1189
2019-01-17,2032
2019-01-18,907
2019-01-19,958
2019-01-20,2419
2019-01-21,493
2019-01-22,475
2019-01-23,1846
2019-01-24,1308
2019-01-25,1819
2019-01-26,2711
2019-01-27,579
2019-01-28,733
2019-01-29,821
2019-01-30,2321
2019-01-31,4733
2019-02-01,4325
2019-02-02,3257
2019-02-03,1797
2019-02-04,5900
2019-02-05,4262
2019-02-06,2182
2019-02-07,1296
2019-02-08,2462
2019-02-09,2493
2019-02-10,218
2019-02-11,626
2019-02-12,1813
2019-02-13,839
2019-02-14,1167
2019-02-15,1367
2019-02-16,3069
2019-02-17,53
2019-02-18,609
2019-02-19,947
2019-02-20,2017
2019-02-21,2488
2019-02-22,2058
2019-02-23,1755
2019-02-24,239
2019-02-25,4619
2019-02-26,2967
2019-02-27,8173
2019-02-28,10770
2019-03-01,1760
2019-03-02,4451
2019-03-03,231
2019-03-04,5038
2019-03-05,8422
2019-03-06,8706
2019-03-07,1674
2019-03-08,10953
2019-03-09,2117
2019-03-10,4768
2019-03-11,3275
2019-03-12,10064
2019-03-13,3008
2019-03-14,9719
2019-03-15,2399
2019-03-16,7415
2019-03-17,926
2019-03-18,8852
2019-03-19,8414
2019-03-20,2885
2019-03-21,9239
2019-03-22,5283
2019-03-23,8932
2019-03-24,1045
2019-03-25,1424
2019-03-26,5576
2019-03-27,2659
2019-03-28,3927
2019-03-29,4093
2019-03-30,8128
2019-03-31,1097
2019-04-01,4003
2019-04-02,5391
2019-04-03,7418
2019-04-04,3549
2019-04-05,5914
2019-04-06,9389
2019-04-07,443
2019-04-08,2951
2019-04-09,11197
2019-04-10,3969
2019-04-11,1782
2019-04-12,3887
2019-04-13,9023
2019-04-14,1235
2019-04-15,1614
2019-04-16,5149
2019-04-17,4696
2019-04-18,9416
2019-04-19,5281
2019-04-20,4777
2019-04-21,2711
2019-04-22,2207
2019-04-23,9091
2019-04-24,3476
2019-04-25,8055
2019-04-26,9800
2019-04-27,5213
2019-04-28,2153
2019-04-29,3433
2019-04-30,2532
2019-05-01,929
2019-05-02,903
2019-05-03,5543
2019-05-04,517
2019-05-05,796
2019-05-06,3545
2019-05-07,5766
2019-05-08,6716
2019-05-09,3140
2019-05-10,1731
2019-05-11,4115
2019-05-12,760
2019-05-13,2567
2019-05-14,2877
2019-05-15,3845
2019-05-16,6995
2019-05-17,5886
2019-05-18,3808
2019-05-19,3215
2019-05-20,2950
2019-05-21,4994
2019-05-22,1162
2019-05-23,3472
2019-05-24,2451
2019-05-25,4840
2019-05-26,2071
2019-05-27,3088
2019-05-28,4408
2019-05-29,4411
2019-05-30,5709
2019-05-31,5490
2019-06-01,2181
2019-06-02,2240
2019-06-03,3292
2019-06-04,4981
2019-06-05,5137
2019-06-06,2420
2019-06-07,6253
2019-06-08,4327
2019-06-09,3424
2019-06-10,6772
2019-06-11,2535
2019-06-12,4459
2019-06-13,924
2019-06-14,7646
2019-06-15,3570
2019-06-16,3651
2019-06-17,86
2019-06-18,4420
2019-06-19,2530
2019-06-20,2519
2019-06-21,18617
2019-06-22,21349
2019-06-23,21059
2019-06-24,4896
2019-06-25,2506
2019-06-26,4118
2019-06-27,3979
2019-06-28,4780
2019-06-29,1650
2019-06-30,1255
2019-07-01,5583
2019-07-02,2616
2019-07-03,5384
2019-07-04,3792
2019-07-05,2704
2019-07-06,1845
2019-07-07,3014
2019-07-08,6357
2019-07-09,5199
2019-07-10,4628
2019-07-11,2334
2019-07-12,4121
2019-07-13,3002
