date,Steps
2016-02-10,4202
2016-02-11,2318
2016-02-12,4551
2016-02-13,699
2016-02-14,940
2016-02-15,3456
2016-02-16,4282
2016-02-17,3790
2016-02-18,3128
2016-02-19,4814
2016-02-20,489
2016-02-21,400
2016-02-22,4600
2016-02-23,4169
2016-02-24,3980
2016-02-25,3316
2016-02-26,3880
2016-02-27,790
2016-02-28,694
2016-02-29,5143
2016-03-01,4118
2016-03-02,3211
2016-03-03,2975
2016-03-04,6170
2016-03-05,766
2016-03-06,504
2016-03-07,6099
2016-03-08,3774
2016-03-09,6619
2016-03-10,854
2016-03-11,3431
2016-03-12,4377
2016-03-13,4291
2016-03-14,6854
2016-03-15,4681
2016-03-16,4857
2016-03-17,759
2016-03-18,673
2016-03-19,356
2016-03-20,346
2016-03-21,4305
2016-03-22,2146
2016-03-23,458
2016-03-24,2295
2016-03-25,1683
2016-03-26,5176
2016-03-27,3669
2016-03-28,2110
2016-03-29,5595
2016-03-30,611
2016-03-31,3440
2016-04-01,2088
2016-04-02,432
2016-04-03,765
2016-04-04,4582
2016-04-05,962
2016-04-06,5143
2016-04-07,5097
2016-04-08,1324
2016-04-09,1274
2016-04-10,373
2016-04-11,2729
2016-04-12,298
2016-04-13,5145
2016-04-14,278
2016-04-15,2728
2016-04-16,1165
2016-04-17,2450
2016-04-18,4522
2016-04-19,4626
2016-04-20,2361
2016-04-21,7710
2016-04-22,3466
2016-04-23,548
2016-04-24,697
2016-04-25,2452
2016-04-26,5840
2016-04-27,857
2016-04-28,6558
2016-04-29,1582
2016-04-30,157
2016-05-01,419
2016-05-02,4638
2016-05-03,5942
2016-05-04,1452
2016-05-05,404
2016-05-06,401
2016-05-07,2501
2016-05-08,3164
2016-05-09,4034
2016-05-10,3929
2016-05-11,3117
2016-05-12,7866
2016-05-13,3973
2016-05-14,615
2016-05-15,2131
2016-05-16,1101
2016-05-17,5887
2016-05-18,4530
2016-05-19,440
2016-05-20,120
2016-05-21,1539
2016-05-22,1714
