date,Steps
2020-03-30,13
2020-03-31,5749
2020-04-01,2763
2020-04-02,3266
2020-04-03,2969
2020-03-30,13
2020-03-31,5749
2020-04-01,2763
2020-04-02,3266
2020-04-03,2969
