date,Steps
2018-12-30,1652
2018-12-31,2460
2019-01-01,1308
2019-01-02,1837
2019-01-03,1039
2019-01-04,2831
2019-01-05,2733
2019-01-06,491
2019-01-07,1640
2019-01-08,1426
2019-01-09,1783
2019-01-10,1818
2019-01-11,142
2019-01-12,1963
2019-01-13,2885
2019-01-14,1087
2019-01-15,1448
2019-01-16,5255
2019-01-17,2886
2019-01-18,6618
2019-01-19,3485
2019-01-20,1808
2019-01-21,3322
2019-01-22,2618
2019-01-23,2534
2019-01-24,2250
2019-01-25,2067
2019-01-26,4454
2019-01-27,1079
2019-01-28,4135
2019-01-29,2848
2019-01-30,7282
2019-01-31,3627
2019-02-01,2495
2019-02-02,2814
2019-02-03,1143
2019-02-04,6369
2019-02-05,3811
2019-02-06,4255
2019-02-07,4675
2019-02-08,3549
2019-02-09,7191
2019-02-10,1351
2019-02-11,1301
2019-02-12,3049
2019-02-13,2672
2019-02-14,2219
2019-02-15,1928
2019-02-16,1964
2019-02-17,1776
2019-02-18,1603
2019-02-19,2151
2019-02-20,7509
2019-02-21,1767
2019-02-22,1653
2019-02-23,2190
2019-02-24,1344
2019-02-25,1473
2019-02-26,2622
2019-02-27,5526
2019-02-28,3797
2019-03-01,1177
2019-03-02,1347
2019-03-03,2036
2019-03-04,3363
2019-03-05,7718
2019-03-06,2820
2019-03-07,3868
2019-03-08,4421
2019-03-09,7102
2019-03-10,5973
2019-03-11,1508
2019-03-12,2566
2019-03-13,1929
2019-03-14,2947
2019-03-15,7934
2019-03-16,611
2019-03-17,2729
2019-03-18,2885
2019-03-19,1708
2019-03-20,466
2019-03-21,7522
2019-03-22,5647
2019-03-23,3768
2019-03-24,12527
2019-03-25,440
2019-03-26,7324
2019-03-27,6405
2019-03-28,2159
2019-03-29,3578
2019-03-30,2030
2019-03-31,1332
2019-04-01,2199
2019-04-02,2772
2019-04-03,1844
2019-04-04,2702
2019-04-05,2555
2019-04-06,3389
2019-04-07,1329
2019-04-08,1768
2019-04-09,4596
2019-04-10,2344
2019-04-11,2238
2019-04-12,2546
2019-04-13,4741
2019-04-14,234
2019-04-15,1149
2019-04-16,2709
2019-04-17,5784
2019-04-18,1731
2019-04-19,5591
2019-04-20,2693
2019-04-21,5897
2019-04-22,2123
2019-04-23,3815
2019-04-24,3170
2019-04-25,4308
2019-04-26,11568
2019-04-27,1985
2019-04-28,3709
2019-04-29,3713
2019-04-30,9574
2019-05-01,6692
2019-05-02,1330
2019-05-03,6636
2019-05-04,1485
2019-05-05,3326
2019-05-06,9636
2019-05-07,3141
2019-05-08,1537
2019-05-09,12593
2019-05-10,15985
2019-05-11,8795
2019-05-12,1121
2019-05-13,2191
2019-05-14,8596
2019-05-15,4116
2019-05-16,1075
2019-05-17,5215
2019-05-18,4202
2019-05-19,1020
2019-05-20,1478
2019-05-21,9219
2019-05-22,453
2019-05-23,1924
2019-05-24,1726
2019-05-25,9318
2019-05-26,2609
2019-05-27,178
2019-05-28,2975
2019-05-29,4048
2019-05-30,1720
2019-05-31,4089
2019-06-01,2726
2019-06-02,694
2019-06-03,2167
2019-06-04,4517
2019-06-05,2279
2019-06-06,2962
2019-06-07,4212
2019-06-08,3384
2019-06-09,1267
2019-06-10,2731
2019-06-11,10624
2019-06-12,781
2019-06-13,2748
2019-06-14,3925
2019-06-15,1870
2019-06-16,2332
2019-06-17,1570
2019-06-18,4548
2019-06-19,1294
2019-06-20,2764
2019-06-21,2154
2019-06-22,5131
2019-06-23,3794
2019-06-24,1854
2019-06-25,3402
