date,Steps
2019-10-20,1952
2019-10-21,2082
2019-10-22,2232
2019-10-23,2066
2019-10-24,537
2019-10-25,1965
2019-10-26,2048
2019-10-27,1072
2019-10-28,1877
2019-10-29,3819
2019-10-30,2029
2019-10-31,2880
2019-11-01,4979
2019-11-02,3842
2019-11-03,1226
2019-11-04,1583
2019-11-05,1653
2019-11-06,1473
2019-11-07,1569
2019-11-08,613
2019-11-09,4081
2019-11-10,3485
2019-11-11,426
2019-11-12,1982
2019-11-13,1287
2019-11-14,2202
2019-11-15,216
2019-11-16,6252
2019-11-17,219
2019-11-18,1209
2019-11-19,2582
2019-11-20,888
2019-11-21,3762
2019-11-22,652
2019-11-23,4259
2019-11-24,1300
2019-11-25,2166
2019-11-26,2296
2019-11-27,570
2019-11-28,1117
2019-11-29,1498
2019-11-30,2560
2019-12-01,136
2019-12-02,755
2019-12-03,548
2019-12-04,1865
2019-12-05,1542
2019-12-06,2239
2019-12-07,1477
2019-12-08,247
2019-12-09,2829
2019-12-10,2472
2019-12-11,3546
2019-12-12,1928
2019-12-13,5518
2019-12-14,1428
2019-12-15,4464
2019-12-16,4985
2019-12-17,1325
2019-12-18,495
2019-12-19,804
2019-12-20,8160
2019-12-21,3623
2019-12-22,744
2019-12-23,2061
2019-12-24,10612
2019-12-25,2600
2019-12-26,878
2019-12-27,667
2019-12-28,5766
2019-12-29,2948
2019-12-30,677
2019-12-31,3761
2020-01-01,708
2020-01-02,1547
2020-01-03,2404
2020-01-04,3167
2020-01-05,989
2020-01-06,406
2020-01-07,4703
2020-01-08,2255
2020-01-09,1424
2020-01-10,2833
2020-01-11,3038
2020-01-12,7884
2020-01-13,17860
2020-01-14,20501
2020-01-15,25507
2020-01-16,19903
2020-01-17,7605
2020-01-18,617
2020-01-19,200
2020-01-20,2411
2020-01-21,5509
2020-01-22,4547
2020-01-23,5542
2020-01-24,211
2020-01-25,3941
2020-01-26,2871
2020-01-27,1512
2020-01-28,3743
2020-01-29,961
2020-01-30,3096
2020-01-31,3984
2020-02-01,441
2020-02-02,322
2020-02-03,6726
2020-02-04,1892
2020-02-05,3694
2020-02-06,3391
2020-02-07,3895
2020-02-08,1351
2020-02-09,2957
2020-02-10,1543
2020-02-11,794
2020-02-12,1293
2020-02-13,1574
2020-02-14,2190
2020-02-15,2299
2020-02-16,1031
2020-02-17,3642
2020-02-18,1128
2020-02-19,1799
2020-02-20,1232
2020-02-21,1985
2020-02-22,56
2020-02-23,135
2020-02-24,1996
2020-02-25,1650
2020-02-26,5301
2020-02-27,4733
2020-02-28,1407
2020-02-29,911
2020-03-01,850
2020-03-02,1939
2020-03-03,3265
2020-03-04,3642
2020-03-05,5906
2020-03-06,1935
2020-03-07,4411
2020-03-08,276
2020-03-09,1358
2020-03-10,1120
2020-03-11,1784
2020-03-12,1479
2020-03-13,604
2020-03-14,454
2020-03-15,434
2020-03-16,941
2020-03-17,335
2020-03-18,1299
2020-03-19,201
2020-03-20,1559
2020-03-21,1164
2020-03-22,440
2020-03-23,610
2020-03-24,1385
2020-03-25,741
2020-03-26,822
2020-03-27,845
2020-03-28,3741
2020-03-29,323
2020-03-30,805
2020-03-31,1888
2020-04-01,1655
2020-04-02,3889
2020-04-03,602
2020-04-04,846
2020-04-05,402
2020-04-06,578
2020-04-07,610
2020-04-08,2237
2020-04-09,2758
2020-04-10,6825
2020-04-11,11172
2020-04-12,5063
2020-04-13,4614
2020-04-14,1562
2020-04-15,1025
2020-04-16,1770
2020-04-17,7394
2020-04-18,5615
2020-04-19,861
2020-04-20,6418
2020-04-21,1133
2020-04-22,2222
2020-04-23,856
2020-04-24,2788
2020-04-25,2551
2020-04-26,397
2020-04-27,5357
2020-04-28,2658
2020-04-29,587
2020-04-30,1510
2020-05-01,1461
2020-05-02,3639
2020-05-03,3356
2020-05-04,1706
2020-05-05,3098
2020-05-06,2342
2020-05-07,1234
2020-05-08,2565
2020-05-09,6077
2020-05-10,1357
2020-05-11,4030
2020-05-12,3179
2020-05-13,657
2020-05-14,1298
2020-05-15,1962
2020-05-16,150
2020-05-17,570
2020-05-18,2210
2020-05-19,684
2020-05-20,1855
2020-05-21,2631
2020-05-22,1217
2020-05-23,2568
2020-05-24,79
2020-05-25,7762
2020-05-26,5603
2020-05-27,5936
2020-05-28,3295
2020-05-29,2415
2020-05-30,3669
2020-05-31,354
2020-06-01,3387
2020-06-02,4018
2020-06-03,6227
2020-06-04,4335
2020-06-05,688
2020-06-06,2394
2020-06-07,547
2020-06-08,7053
2020-06-09,798
2020-06-10,2070
2020-06-11,5841
2020-06-12,5803
2020-06-13,4107
2020-06-14,140
2020-06-15,5723
2020-06-16,4210
2020-06-17,6117
2020-06-18,6016
2020-06-19,2708
2020-06-20,3471
2020-06-21,245
2020-06-22,360
2020-06-23,5761
2020-06-24,875
2020-06-25,436
2020-06-26,1486
2020-06-27,3430
2020-06-28,1663
2020-06-29,3042
2020-06-30,2487
2020-07-01,882
2020-07-02,600
2020-07-03,7590
2020-07-04,3317
2020-07-05,406
2020-07-06,6326
2020-07-07,1108
2020-07-08,4495
2020-07-09,2263
2020-07-10,5512
2020-07-11,4127
2020-07-12,1747
2020-07-13,6049
2020-07-14,1231
2020-07-15,6382
2020-07-16,3170
2020-07-17,6363
2020-07-18,2693
2020-07-19,2374
2020-07-20,697
2020-07-21,6735
2020-07-22,4269
2020-07-23,759
2020-07-24,3162
2020-07-25,3457
2020-07-26,2865
2020-07-27,2766
2020-07-28,2782
2020-07-29,3426
2020-07-30,2274
2020-07-31,4108
2020-08-01,1543
2020-08-02,841
2020-08-03,2070
2020-08-04,1777
2020-08-05,2000
2020-08-06,2233
2020-08-07,1350
2020-08-08,1000
2020-08-09,931
2020-08-10,2101
2020-08-11,2239
2020-08-12,2180
2020-08-13,1505
2020-08-14,2253
2020-08-15,1364
2020-08-16,1936
2020-08-17,1823
2020-08-18,3655
2020-08-19,1229
2020-08-20,1516
2020-08-21,957
2020-08-22,2330
2020-08-23,1241
2020-08-24,1253
2020-08-25,510
2020-08-26,500
2020-08-27,1760
2020-08-28,1333
2020-08-29,730
2020-08-30,2388
2020-08-31,1133
2020-09-01,866
2020-09-02,574
2020-09-03,7712
2020-09-04,2381
2020-09-05,1863
2020-09-06,4323
2020-09-07,2356
2020-09-08,4641
2020-09-09,2134
2020-09-10,2154
2020-09-11,358
2020-09-12,370
2020-09-13,5207
2020-09-14,11096
2020-09-15,4295
2020-09-16,497
2020-09-17,3072
2020-09-18,1273
2020-09-19,2227
2020-09-20,2318
2020-09-21,2195
2020-09-22,8047
2020-09-23,2610
2020-09-24,1414
2020-09-25,4015
2020-09-26,3852
2020-09-27,4523
2020-09-28,298
2020-09-29,11300
2020-09-30,6194
2020-10-01,575
2020-10-02,1104
2020-10-03,765
