date,Steps
2019-07-17,1457
2019-07-18,2079
2019-07-19,2829
2019-07-20,3050
2019-07-21,875
2019-07-22,2805
2019-07-23,3292
2019-07-24,2754
2019-07-25,2217
2019-07-26,2962
2019-07-27,4054
2019-07-28,1830
2019-07-29,2663
2019-07-30,1603
2019-07-31,11459
2019-08-01,4197
2019-08-02,5574
2019-08-03,6875
2019-08-04,5027
2019-08-05,1199
2019-08-06,1692
2019-08-07,2735
2019-08-08,5018
2019-08-09,2599
2019-08-10,3415
2019-08-11,6894
2019-08-12,2627
2019-08-13,4968
2019-08-14,902
2019-08-15,3074
2019-08-16,3243
2019-08-17,2442
2019-08-18,1854
2019-08-19,1058
2019-08-20,1839
2019-08-21,2926
2019-08-22,542
2019-08-23,2226
2019-08-24,2397
2019-08-25,2013
2019-08-26,2064
2019-08-27,2833
2019-08-28,1324
2019-08-29,1994
2019-08-30,2024
2019-08-31,3385
2019-09-01,1867
2019-09-02,1614
2019-09-03,1993
2019-09-04,2416
2019-09-05,2449
2019-09-06,2084
2019-09-07,2214
2019-09-08,1144
2019-09-09,1721
2019-09-10,2035
2019-09-11,1205
2019-09-12,2730
2019-09-13,3537
2019-09-14,1626
2019-09-15,922
2019-09-16,2509
2019-09-17,1214
2019-09-18,1340
2019-09-19,1445
2019-09-20,2529
2019-09-21,2440
2019-09-22,1856
2019-09-23,927
2019-09-24,3842
2019-09-25,1264
2019-09-26,2222
2019-09-27,3325
2019-09-28,3907
2019-09-29,2290
2019-09-30,2441
2019-10-01,972
2019-10-02,2197
2019-10-03,6355
2019-10-04,4296
2019-10-05,5093
2019-10-06,4013
2019-10-07,1773
2019-10-08,2896
2019-10-09,2132
2019-10-10,5639
2019-10-11,4952
2019-10-12,2458
2019-10-13,4535
2019-10-14,3721
2019-10-15,3374
2019-10-16,1722
2019-10-17,2862
2019-10-18,5193
2019-10-19,502
2019-10-20,3163
2019-10-21,2320
2019-10-22,1320
2019-10-23,292
2019-10-24,263
2019-10-25,880
2019-10-26,1725
2019-10-27,2645
2019-10-28,3327
2019-10-29,1820
2019-10-30,1250
2019-10-31,2630
2019-11-01,1693
2019-11-02,4888
2019-11-03,2042
2019-11-04,515
2019-11-05,1523
2019-11-06,2453
2019-11-07,1288
2019-11-08,1719
2019-11-09,4752
2019-11-10,2728
2019-11-11,1085
2019-11-12,1328
2019-11-13,680
2019-11-14,1197
2019-11-15,1353
2019-11-16,1925
2019-11-17,3414
2019-11-18,3444
2019-11-19,619
2019-11-20,1757
2019-11-21,1990
2019-11-22,1608
2019-11-23,2249
2019-11-24,344
2019-11-25,2156
2019-11-26,1709
2019-11-27,1839
2019-11-28,6127
2019-11-29,8975
2019-11-30,7781
2019-12-01,4589
2019-12-02,630
2019-12-03,2562
2019-12-04,758
2019-12-05,1945
2019-12-06,1777
2019-12-07,2369
2019-12-08,1840
2019-12-09,1560
2019-12-10,3721
2019-12-11,2156
2019-12-12,279
2019-12-13,2425
2019-12-14,2041
2019-12-15,946
2019-12-16,581
2019-12-17,2940
2019-12-18,1702
2019-12-19,2610
2019-12-20,4438
2019-12-21,1807
2019-12-22,8593
2019-12-23,2929
2019-12-24,5423
2019-12-25,2514
2019-12-26,619
2019-12-27,1417
2019-12-28,2712
2019-12-29,1932
2019-12-30,976
2019-12-31,3142
2020-01-01,4171
2020-01-02,3418
2020-01-03,1718
2020-01-04,3144
2020-01-05,8622
2020-01-06,3514
2020-01-07,2084
