date,Steps
2019-11-16,7585
2019-11-17,5906
2019-11-18,6704
2019-11-19,4691
2019-11-20,8625
2019-11-21,13748
2019-11-22,10706
2019-11-23,10020
2019-11-24,3506
2019-11-25,8761
2019-11-26,6295
2019-11-27,2961
2019-11-28,8366
2019-11-29,13218
2019-11-30,8246
2019-12-01,10959
2019-12-02,6052
2019-12-03,4707
2019-12-04,8096
2019-12-05,13858
2019-12-06,6840
2019-12-07,0
2019-12-08,258
2019-12-09,0
2019-12-10,0
2019-12-11,0
2019-12-12,0
2019-12-13,0
2019-12-14,0
2019-12-15,0
2019-12-16,0
2019-12-17,4695
2019-12-18,0
2019-12-19,0
2019-12-20,0
2019-12-21,1319
2019-12-22,0
2019-12-23,0
2019-12-24,1760
2019-12-25,0
2019-12-26,0
2019-12-27,0
2019-12-28,0
2019-12-29,0
2019-12-30,0
2019-12-31,0
2020-01-01,0
2020-01-02,0
2020-01-03,21
2020-01-04,0
2020-01-05,0
2020-01-06,307
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,6470
2020-01-28,3871
2020-01-29,8887
2020-01-30,1479
2020-01-31,8865
2020-02-01,7062
2020-02-02,1174
2020-02-03,6680
2020-02-04,1622
2020-02-05,5977
2020-02-06,4676
2020-02-07,8303
2020-02-08,5716
2020-02-09,10219
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,1796
2020-02-15,5556
2020-02-16,5001
2020-02-17,13225
2020-02-18,10897
2020-02-19,5179
2020-02-20,6901
2020-02-21,8624
2020-02-22,4498
2020-02-23,2347
2020-02-24,6257
2020-02-25,10124
2020-02-26,12325
2020-02-27,6700
2020-02-28,14531
2020-02-29,15953
2020-03-01,3056
2020-03-02,13691
2020-03-03,1877
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,7566
2020-03-08,0
2020-03-09,0
2020-03-10,6834
2020-03-11,10149
2020-03-12,6466
2020-03-13,3941
2020-03-14,6399
2020-03-15,5297
2020-03-16,8284
2020-03-17,1999
2020-03-18,11719
2020-03-19,1975
2020-03-20,8723
2020-03-21,2923
2020-03-22,3102
2020-03-23,2786
2020-03-24,2871
2020-03-25,1595
2020-03-26,2103
2020-03-27,2302
2020-03-28,1594
2020-03-29,2303
2020-03-30,2592
2020-03-31,2211
2020-04-01,4454
2020-04-02,2630
2020-04-03,2673
