date,Steps
2017-11-24,2184
2017-11-25,399
2017-11-26,1711
2017-11-27,1665
2017-11-28,1610
2017-11-29,1652
2017-11-30,5343
2017-12-01,3742
2017-12-02,776
2017-12-03,51
2017-12-04,3826
2017-12-05,2140
2017-12-06,2052
2017-12-07,6724
2017-12-08,4427
2017-12-09,3419
2017-12-10,1895
2017-12-11,4140
2017-12-12,1224
2017-12-13,2961
2017-12-14,7967
2017-12-15,1847
2017-12-16,1952
2017-12-17,653
2017-12-18,4084
2017-12-19,2356
2017-12-20,3961
2017-12-21,4677
2017-12-22,5353
2017-12-23,3262
2017-12-24,7170
2017-12-25,1223
2017-12-26,692
2017-12-27,6785
2017-12-28,3524
2017-12-29,2211
2017-12-30,4999
2017-12-31,364
2018-01-01,992
2018-01-02,744
2018-01-03,5366
2018-01-04,1737
2018-01-05,1796
2018-01-06,1505
2018-01-07,4938
2018-01-08,1289
2018-01-09,1530
2018-01-10,4432
2018-01-11,1609
2018-01-12,3279
2018-01-13,552
2018-01-14,1535
2018-01-15,4079
2018-01-16,1256
2018-01-17,985
2018-01-18,1900
2018-01-19,1750
2018-01-20,3776
2018-01-21,2463
2018-01-22,5002
2018-01-23,2520
2018-01-24,5092
2018-01-25,1259
2018-01-26,1334
2018-01-27,644
2018-01-28,518
2018-01-29,1331
2018-01-30,3711
2018-01-31,4375
2018-02-01,1885
2018-02-02,3026
2018-02-03,2829
2018-02-04,8580
2018-02-05,662
2018-02-06,1698
2018-02-07,1842
2018-02-08,693
2018-02-09,2950
2018-02-10,3041
2018-02-11,1185
2018-02-12,2840
2018-02-13,2130
2018-02-14,922
2018-02-15,3599
2018-02-16,1436
2018-02-17,3702
2018-02-18,787
2018-02-19,1117
2018-02-20,3266
2018-02-21,2443
2018-02-22,1893
2018-02-23,1661
2018-02-24,1479
2018-02-25,211
2018-02-26,1387
2018-02-27,1371
2018-02-28,1469
2018-03-01,2540
2018-03-02,3106
2018-03-03,6155
2018-03-04,918
2018-03-05,3839
2018-03-06,995
2018-03-07,2842
2018-03-08,706
2018-03-09,2413
2018-03-10,7599
2018-03-11,3543
2018-03-12,3815
2018-03-13,2333
2018-03-14,2582
2018-03-15,1711
2018-03-16,3435
2018-03-17,2740
2018-03-18,460
2018-03-19,1173
2018-03-20,3471
2018-03-21,2093
2018-03-22,712
2018-03-23,2076
2018-03-24,702
2018-03-25,1452
2018-03-26,4793
2018-03-27,3420
2018-03-28,1991
2018-03-29,1965
2018-03-30,3155
2018-03-31,5728
2018-04-01,9328
2018-04-02,2352
2018-04-03,3341
2018-04-04,975
2018-04-05,1859
2018-04-06,5739
2018-04-07,1251
2018-04-08,2554
2018-04-09,1388
2018-04-10,3107
2018-04-11,1281
2018-04-12,929
2018-04-13,2323
2018-04-14,7434
2018-04-15,719
2018-04-16,2620
2018-04-17,2403
2018-04-18,1393
2018-04-19,2194
2018-04-20,2935
2018-04-21,2215
2018-04-22,667
2018-04-23,3812
2018-04-24,2354
2018-04-25,2659
2018-04-26,5118
2018-04-27,3217
2018-04-28,3741
2018-04-29,3045
2018-04-30,1519
2018-05-01,167
2018-05-02,2348
2018-05-03,1124
2018-05-04,3170
2018-05-05,4519
2018-05-06,4741
2018-05-07,1930
2018-05-08,2354
2018-05-09,731
2018-05-10,2959
2018-05-11,4363
2018-05-12,4542
2018-05-13,596
2018-05-14,1271
2018-05-15,920
2018-05-16,613
2018-05-17,660
2018-05-18,2122
2018-05-19,4507
2018-05-20,2303
2018-05-21,3346
2018-05-22,1073
2018-05-23,2889
2018-05-24,1730
2018-05-25,699
2018-05-26,432
2018-05-27,5561
2018-05-28,649
2018-05-29,753
2018-05-30,1484
2018-05-31,709
2018-06-01,1942
2018-06-02,4336
2018-06-03,687
2018-06-04,3611
2018-06-05,1293
2018-06-06,1998
2018-06-07,757
2018-06-08,3595
2018-06-09,3170
2018-06-10,1014
2018-06-11,2784
2018-06-12,1892
2018-06-13,4211
2018-06-14,2564
2018-06-15,2079
2018-06-16,2678
2018-06-17,641
2018-06-18,2532
2018-06-19,3056
2018-06-20,2505
2018-06-21,4700
2018-06-22,537
2018-06-23,2053
2018-06-24,3481
2018-06-25,1185
2018-06-26,904
2018-06-27,1772
2018-06-28,924
2018-06-29,983
2018-06-30,5202
2018-07-01,2328
2018-07-02,667
2018-07-03,1393
2018-07-04,1247
2018-07-05,1961
2018-07-06,809
2018-07-07,839
2018-07-08,4841
2018-07-09,891
2018-07-10,1409
2018-07-11,2539
2018-07-12,1700
2018-07-13,994
2018-07-14,1570
2018-07-15,2450
2018-07-16,956
2018-07-17,2275
2018-07-18,2430
2018-07-19,1600
2018-07-20,1032
2018-07-21,7290
2018-07-22,1091
2018-07-23,879
2018-07-24,427
2018-07-25,547
2018-07-26,873
2018-07-27,1977
2018-07-28,5692
2018-07-29,214
2018-07-30,1414
2018-07-31,3586
2018-08-01,2915
2018-08-02,2639
2018-08-03,2128
2018-08-04,1891
2018-08-05,3384
2018-08-06,1919
2018-08-07,945
2018-08-08,5781
2018-08-09,3046
2018-08-10,3509
2018-08-11,903
2018-08-12,3598
2018-08-13,1888
2018-08-14,1728
2018-08-15,2485
2018-08-16,878
2018-08-17,3186
2018-08-18,1890
2018-08-19,1756
2018-08-20,871
2018-08-21,4824
